Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Shipping_lead_time,Region_Route,State_Route,efficiency_score
179,US-2021-114790-CHO-NUT-13000,2024-11-03,2026-09-03,Second Class,114790,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,669.0,Factory->Gulf,Factory->Kentucky,0.9585798816568047
290,US-2021-157021-CHO-NUT-13000,2024-01-04,2026-09-27,Second Class,157021,United States,Vallejo,California,94591,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,997.0,Factory->Pacific,Factory->California,0.7159763313609467
291,US-2021-138359-CHO-MIL-31000,2024-01-04,2026-09-27,Standard Class,138359,United States,Revere,Massachusetts,2151,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,997.0,Factory->Atlantic,Factory->Massachusetts,0.7159763313609467
292,US-2021-157021-CHO-SCR-58000,2024-01-04,2026-09-27,Second Class,157021,United States,Vallejo,California,94591,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,997.0,Factory->Pacific,Factory->California,0.7159763313609467
293,US-2021-138359-CHO-SCR-58000,2024-01-04,2026-09-27,Standard Class,138359,United States,Revere,Massachusetts,2151,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,997.0,Factory->Atlantic,Factory->Massachusetts,0.7159763313609467
294,US-2021-160276-CHO-FUD-51000,2024-02-04,2026-09-29,Standard Class,160276,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,968.0,Factory->Gulf,Factory->Virginia,0.7374260355029586
295,US-2021-164315-CHO-SCR-58000,2024-02-04,2026-09-29,Standard Class,164315,United States,Athens,Georgia,30605,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,968.0,Factory->Gulf,Factory->Georgia,0.7374260355029586
296,US-2021-157847-CHO-MIL-31000,2024-02-04,2026-09-27,Second Class,157847,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,966.0,Factory->Interior,Factory->Texas,0.7389053254437871
297,US-2021-157847-CHO-MIL-31000,2024-02-04,2026-09-27,Second Class,157847,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,966.0,Factory->Interior,Factory->Texas,0.7389053254437871
298,US-2021-164315-CHO-SCR-58000,2024-02-04,2026-09-29,Standard Class,164315,United States,Athens,Georgia,30605,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,968.0,Factory->Gulf,Factory->Georgia,0.7374260355029586
299,US-2021-164315-CHO-MIL-31000,2024-02-04,2026-09-29,Standard Class,164315,United States,Athens,Georgia,30605,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,968.0,Factory->Gulf,Factory->Georgia,0.7374260355029586
300,US-2021-112291-CHO-MIL-31000,2024-03-04,2026-09-29,Standard Class,112291,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,939.0,Factory->Pacific,Factory->California,0.7588757396449705
301,US-2021-112291-CHO-SCR-58000,2024-03-04,2026-09-29,Standard Class,112291,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,939.0,Factory->Pacific,Factory->California,0.7588757396449705
302,US-2021-112291-CHO-MIL-31000,2024-03-04,2026-09-29,Standard Class,112291,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,939.0,Factory->Pacific,Factory->California,0.7588757396449705
303,US-2021-133228-CHO-NUT-13000,2024-04-04,2026-09-30,Standard Class,133228,United States,Detroit,Michigan,48205,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,909.0,Factory->Interior,Factory->Michigan,0.7810650887573964
304,US-2021-133228-CHO-SCR-58000,2024-04-04,2026-09-30,Standard Class,133228,United States,Detroit,Michigan,48205,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,909.0,Factory->Interior,Factory->Michigan,0.7810650887573964
305,US-2021-128685-CHO-SCR-58000,2024-04-04,2026-09-26,First Class,128685,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,905.0,Factory->Pacific,Factory->California,0.7840236686390533
306,US-2021-105172-CHO-MIL-31000,2024-04-04,2026-09-30,Standard Class,105172,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,909.0,Factory->Pacific,Factory->California,0.7810650887573964
307,US-2021-149538-CHO-FUD-51000,2024-04-04,2026-09-29,Standard Class,149538,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,908.0,Factory->Gulf,Factory->Louisiana,0.7818047337278107
308,US-2021-149538-CHO-NUT-13000,2024-04-04,2026-09-29,Standard Class,149538,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,908.0,Factory->Gulf,Factory->Louisiana,0.7818047337278107
309,US-2021-149538-OTH-GUM-21000,2024-04-04,2026-09-29,Standard Class,149538,United States,Lafayette,Louisiana,70506,Other,Gulf,OTH-GUM-21000,Wonka Gum,6.25,5,3.25,3.0,908.0,Factory->Gulf,Factory->Louisiana,0.7818047337278107
310,US-2021-149538-CHO-TRI-54000,2024-04-04,2026-09-29,Standard Class,149538,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,908.0,Factory->Gulf,Factory->Louisiana,0.7818047337278107
311,US-2021-102988-CHO-SCR-58000,2024-05-04,2026-09-30,Second Class,102988,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,879.0,Factory->Gulf,Factory->Virginia,0.8032544378698225
312,US-2021-149104-CHO-NUT-13000,2024-05-04,2026-09-28,Second Class,149104,United States,Dearborn Heights,Michigan,48127,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,877.0,Factory->Interior,Factory->Michigan,0.8047337278106509
313,US-2021-149104-CHO-MIL-31000,2024-05-04,2026-09-28,Second Class,149104,United States,Dearborn Heights,Michigan,48127,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,877.0,Factory->Interior,Factory->Michigan,0.8047337278106509
314,US-2021-102988-CHO-TRI-54000,2024-05-04,2026-09-30,Second Class,102988,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,879.0,Factory->Gulf,Factory->Virginia,0.8032544378698225
315,US-2021-157231-CHO-TRI-54000,2024-05-04,2026-09-30,Standard Class,157231,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,879.0,Factory->Gulf,Factory->Kentucky,0.8032544378698225
316,US-2021-149104-CHO-NUT-13000,2024-05-04,2026-09-28,Second Class,149104,United States,Dearborn Heights,Michigan,48127,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,877.0,Factory->Interior,Factory->Michigan,0.8047337278106509
317,US-2021-102988-CHO-NUT-13000,2024-05-04,2026-09-30,Second Class,102988,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,879.0,Factory->Gulf,Factory->Virginia,0.8032544378698225
318,US-2021-113887-CHO-TRI-54000,2024-05-04,2026-09-28,First Class,113887,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,877.0,Factory->Atlantic,Factory->New York,0.8047337278106509
319,US-2021-149104-CHO-NUT-13000,2024-05-04,2026-09-28,Second Class,149104,United States,Dearborn Heights,Michigan,48127,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,877.0,Factory->Interior,Factory->Michigan,0.8047337278106509
320,US-2021-151001-CHO-NUT-13000,2024-05-04,2026-09-28,First Class,151001,United States,Decatur,Illinois,62521,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,877.0,Factory->Interior,Factory->Illinois,0.8047337278106509
321,US-2021-151001-CHO-SCR-58000,2024-05-04,2026-09-28,First Class,151001,United States,Decatur,Illinois,62521,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,877.0,Factory->Interior,Factory->Illinois,0.8047337278106509
322,US-2021-102988-CHO-NUT-13000,2024-05-04,2026-09-30,Second Class,102988,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,879.0,Factory->Gulf,Factory->Virginia,0.8032544378698225
323,US-2021-102988-CHO-NUT-13000,2024-05-04,2026-09-30,Second Class,102988,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,879.0,Factory->Gulf,Factory->Virginia,0.8032544378698225
324,US-2021-102652-CHO-NUT-13000,2024-06-04,2026-10-03,Standard Class,102652,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,851.0,Factory->Pacific,Factory->California,0.8239644970414202
325,US-2021-102652-CHO-MIL-31000,2024-06-04,2026-10-03,Standard Class,102652,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,851.0,Factory->Pacific,Factory->California,0.8239644970414202
326,US-2021-169803-CHO-NUT-13000,2024-06-04,2026-10-03,Standard Class,169803,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,851.0,Factory->Pacific,Factory->Washington,0.8239644970414202
327,US-2021-118486-CHO-FUD-51000,2024-06-04,2026-09-29,First Class,118486,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,847.0,Factory->Atlantic,Factory->Pennsylvania,0.826923076923077
328,US-2021-153808-CHO-MIL-31000,2024-06-04,2026-10-01,Second Class,153808,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,849.0,Factory->Pacific,Factory->California,0.8254437869822485
329,US-2021-153808-CHO-TRI-54000,2024-06-04,2026-10-01,Second Class,153808,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,849.0,Factory->Pacific,Factory->California,0.8254437869822485
330,US-2021-136742-CHO-FUD-51000,2024-06-04,2026-10-01,Standard Class,136742,United States,Lancaster,Pennsylvania,17602,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,849.0,Factory->Atlantic,Factory->Pennsylvania,0.8254437869822485
331,US-2021-102652-CHO-TRI-54000,2024-06-04,2026-10-03,Standard Class,102652,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,851.0,Factory->Pacific,Factory->California,0.8239644970414202
332,US-2021-102652-OTH-GUM-21000,2024-06-04,2026-10-03,Standard Class,102652,United States,Los Angeles,California,90049,Other,Pacific,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,851.0,Factory->Pacific,Factory->California,0.8239644970414202
333,US-2021-118486-CHO-TRI-54000,2024-06-04,2026-09-29,First Class,118486,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,847.0,Factory->Atlantic,Factory->Pennsylvania,0.826923076923077
334,US-2021-169803-CHO-NUT-13000,2024-06-04,2026-10-03,Standard Class,169803,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,851.0,Factory->Pacific,Factory->Washington,0.8239644970414202
335,US-2021-153808-CHO-SCR-58000,2024-06-04,2026-10-01,Second Class,153808,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,849.0,Factory->Pacific,Factory->California,0.8254437869822485
336,US-2021-118486-CHO-NUT-13000,2024-06-04,2026-09-29,First Class,118486,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,847.0,Factory->Atlantic,Factory->Pennsylvania,0.826923076923077
337,US-2021-124023-CHO-MIL-31000,2024-07-04,2026-10-01,First Class,124023,United States,Mobile,Alabama,36608,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,819.0,Factory->Gulf,Factory->Alabama,0.8476331360946746
338,US-2021-128846-CHO-TRI-54000,2024-07-04,2026-10-03,Standard Class,128846,United States,Columbia,South Carolina,29203,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,821.0,Factory->Gulf,Factory->South Carolina,0.8461538461538461
339,US-2021-165806-CHO-MIL-31000,2024-07-04,2026-09-28,Same Day,165806,United States,Marietta,Georgia,30062,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,816.0,Factory->Gulf,Factory->Georgia,0.8498520710059172
340,US-2021-128846-OTH-GUM-21000,2024-07-04,2026-10-03,Standard Class,128846,United States,Columbia,South Carolina,29203,Other,Gulf,OTH-GUM-21000,Wonka Gum,6.25,5,3.25,3.0,821.0,Factory->Gulf,Factory->South Carolina,0.8461538461538461
341,US-2021-165806-CHO-FUD-51000,2024-07-04,2026-09-28,Same Day,165806,United States,Marietta,Georgia,30062,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,816.0,Factory->Gulf,Factory->Georgia,0.8498520710059172
342,US-2021-118997-CHO-FUD-51000,2024-08-04,2026-10-03,Standard Class,118997,United States,Decatur,Alabama,35601,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,790.0,Factory->Gulf,Factory->Alabama,0.8690828402366865
343,US-2021-150581-CHO-TRI-54000,2024-08-04,2026-10-03,Standard Class,150581,United States,Concord,California,94521,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,790.0,Factory->Pacific,Factory->California,0.8690828402366865
344,US-2021-121769-CHO-NUT-13000,2024-08-04,2026-10-03,Standard Class,121769,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,790.0,Factory->Atlantic,Factory->Ohio,0.8690828402366865
345,US-2021-100363-CHO-MIL-31000,2024-08-04,2026-10-06,Standard Class,100363,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,793.0,Factory->Pacific,Factory->Arizona,0.8668639053254438
346,US-2021-163797-CHO-MIL-31000,2024-08-04,2026-10-04,Standard Class,163797,United States,Chandler,Arizona,85224,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,791.0,Factory->Pacific,Factory->Arizona,0.8683431952662722
347,US-2021-100363-CHO-SCR-58000,2024-08-04,2026-10-06,Standard Class,100363,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,793.0,Factory->Pacific,Factory->Arizona,0.8668639053254438
348,US-2021-150581-CHO-MIL-31000,2024-08-04,2026-10-03,Standard Class,150581,United States,Concord,California,94521,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,790.0,Factory->Pacific,Factory->California,0.8690828402366865
349,US-2021-121734-CHO-FUD-51000,2024-11-04,2026-10-07,Standard Class,121734,United States,Lewiston,Idaho,83501,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,702.0,Factory->Pacific,Factory->Idaho,0.9341715976331361
350,US-2021-102715-CHO-SCR-58000,2024-11-04,2026-10-04,Second Class,102715,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,699.0,Factory->Gulf,Factory->Florida,0.9363905325443788
351,US-2021-102715-CHO-TRI-54000,2024-11-04,2026-10-04,Second Class,102715,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,699.0,Factory->Gulf,Factory->Florida,0.9363905325443788
352,US-2021-110555-CHO-TRI-54000,2024-11-04,2026-10-09,Standard Class,110555,United States,Great Falls,Montana,59405,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,704.0,Factory->Pacific,Factory->Montana,0.9326923076923077
353,US-2021-102715-CHO-FUD-51000,2024-11-04,2026-10-04,Second Class,102715,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,699.0,Factory->Gulf,Factory->Florida,0.9363905325443788
354,US-2021-102715-CHO-TRI-54000,2024-11-04,2026-10-04,Second Class,102715,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,699.0,Factory->Gulf,Factory->Florida,0.9363905325443788
355,US-2021-110555-CHO-MIL-31000,2024-11-04,2026-10-09,Standard Class,110555,United States,Great Falls,Montana,59405,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,704.0,Factory->Pacific,Factory->Montana,0.9326923076923077
356,US-2021-110555-CHO-TRI-54000,2024-11-04,2026-10-09,Standard Class,110555,United States,Great Falls,Montana,59405,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,704.0,Factory->Pacific,Factory->Montana,0.9326923076923077
357,US-2021-138940-CHO-NUT-13000,2024-11-04,2026-10-07,Second Class,138940,United States,Austin,Texas,78745,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,702.0,Factory->Interior,Factory->Texas,0.9341715976331361
358,US-2021-154599-CHO-MIL-31000,2024-12-04,2026-10-08,Standard Class,154599,United States,Redondo Beach,California,90278,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,673.0,Factory->Pacific,Factory->California,0.955621301775148
359,US-2021-142979-CHO-NUT-13000,2024-12-04,2026-10-09,Standard Class,142979,United States,Lodi,California,95240,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,674.0,Factory->Pacific,Factory->California,0.9548816568047338
360,US-2021-154599-CHO-SCR-58000,2024-12-04,2026-10-08,Standard Class,154599,United States,Redondo Beach,California,90278,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,673.0,Factory->Pacific,Factory->California,0.955621301775148
361,US-2021-158365-CHO-SCR-58000,2024-12-04,2026-10-08,Standard Class,158365,United States,Bloomington,Indiana,47401,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,673.0,Factory->Interior,Factory->Indiana,0.955621301775148
362,US-2021-154599-CHO-FUD-51000,2024-12-04,2026-10-08,Standard Class,154599,United States,Redondo Beach,California,90278,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,673.0,Factory->Pacific,Factory->California,0.955621301775148
363,US-2021-154599-CHO-MIL-31000,2024-12-04,2026-10-08,Standard Class,154599,United States,Redondo Beach,California,90278,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,673.0,Factory->Pacific,Factory->California,0.955621301775148
425,US-2021-115056-CHO-SCR-58000,2024-02-05,2026-10-23,Same Day,115056,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,991.0,Factory->Atlantic,Factory->Ohio,0.720414201183432
426,US-2021-124618-CHO-SCR-58000,2024-02-05,2026-10-25,Second Class,124618,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,993.0,Factory->Gulf,Factory->Florida,0.7189349112426036
427,US-2021-135755-CHO-FUD-51000,2024-03-05,2026-10-31,Standard Class,135755,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,970.0,Factory->Atlantic,Factory->New York,0.7359467455621302
428,US-2021-135755-CHO-SCR-58000,2024-03-05,2026-10-31,Standard Class,135755,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,970.0,Factory->Atlantic,Factory->New York,0.7359467455621302
429,US-2021-130274-CHO-MIL-31000,2024-03-05,2026-10-26,First Class,130274,United States,Appleton,Wisconsin,54915,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,965.0,Factory->Interior,Factory->Wisconsin,0.7396449704142012
430,US-2021-155271-CHO-TRI-54000,2024-04-05,2026-10-25,Same Day,155271,United States,Middletown,Connecticut,6457,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,933.0,Factory->Atlantic,Factory->Connecticut,0.7633136094674556
431,US-2021-148194-CHO-NUT-13000,2024-04-05,2026-10-28,First Class,148194,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,936.0,Factory->Pacific,Factory->Washington,0.761094674556213
432,US-2021-148194-CHO-MIL-31000,2024-04-05,2026-10-28,First Class,148194,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,936.0,Factory->Pacific,Factory->Washington,0.761094674556213
